PNC#1102,paladin,AAECAYO6AgaGwgLGxwKA0wLP4QLb4wLD6gIMxAGcAu0CnwOIBdQFhgmXwQL8wQLrwgLH0wL27AIA
PNC#1102,rogue,AAECAf0GCooBkwTyBcnCApfTAp3iAurmAtjnAtvpApz4Agr3BLYH4QfnywLy0AL40AKI0gKL4QL85QLo5wIA
PNC#1102,warlock,AAECAZICCLQF3gWvwgLTxQLCzgKZ0wKc4gLQ5wIL8gWXwQKfwgLrwgKbywKHzgKR0ALR4QL55gLX6wKL7gIA
PNC#1102,druid,AAECAZ8FBNkHucECt+kCzfQCDfsBmQLcA/IF9AWWBs8GigevB7EIlgmbywL40gIA
Terrencem#1843,warlock,AAECAf0GBpMEycICl9MC2OcC2+kCnPgCDIoB9wS2B8rDAufLAvLQAvjQAojSAovhAvzlAurmAujnAgA=
Terrencem#1843,shaman,AAECAfe5AgYg+wWKB8LOAqfuAs30AgzTAZkC/gXAB9kH8AeRwQKbywKW6AL27AKU7wKw8AIA
Terrencem#1843,rogue,AAECAYO6AgSiAq8EmwWe+AINjALLA9QF9QXdCIHCAp/CAuvCAsrDAtHhAovlAqbvAsf4AgA=
Terrencem#1843,paladin,AAECAYsWBooHucECm8sCws4Ct+cCzfQCDPsB3APyBfQFlgbPBq8HsQiWCdnHAvjSAurmAgA=
Nalguidan#1733,rogue,AAECAaIHBIbCAsbHAs/hAsPqAg3EAZwC7QKfA4gF1AWGCZfBAvzBAuvCAsfTAtvjAvbsAgA=
Nalguidan#1733,druid,AAECAZICCLQFr8ICysMC08UCws4CmdMCnOIC0OcCC94F8gWXwQKfwgLrwgKbywKHzgLR4QL55gLX6wKL7gIA
Nalguidan#1733,warlock,AAECAcn1AgqKAaICkwSKB8nCApfTAurmAtvpArfxApz4Agr3BLYH4QfnywLy0AL40AKI0gKL4QL85QLo5wIA
Nalguidan#1733,paladin,AAECAZ8FBtkHucECm8sCt+kCzfQC6/cCDPsBmQLcA/IF9AWWBs8GigevB7EIlgn40gIA
Tarei#11497,paladin,AAECAf0GBvIFycICl9MCneIC2+kCnPgCDIoBkwT3BLYH4QfnywLy0AL40AKI0gKL4QL85QLo5wIA
Tarei#11497,druid,AAECAZ8FBIoHucECt+kCzfQCDfsBmQLcA/IF9AWWBs8GrwfZB7EIlgmbywL40gIA
Tarei#11497,rogue,AAECAaIHBIbCAoDTAs/hAsPqAg3EAZwC7QKfA4gF1AWGCZfBAvzBAuvCAsfTAtvjAvbsAgA=
Tarei#11497,warlock,AAECAZICBq8E3gXCzgKZ0wKc4gLQ5wIM8gWXwQKfwgLrwgKbywLKywKHzgKR0ALR4QL55gLX6wKL7gIA
SnipedAgain#1736,priest,AAECAa0GCJACxQSQB9YK+wygzgKQ0wKJ8QILoQTlBPYHjQjyDNHBAsnHAujQAsvmAvzqAr3zAgA=
SnipedAgain#1736,druid,AAECAZICBpAHyccCh84Cws4Cr9MC8eoCDEBf6QHEBuQIysMClNICmNICntICi+EChOYCjfACAA==
SnipedAgain#1736,paladin,AAECAZ8FBsUD8gWvB7nBAoPHAtHhAgzbA6cFpwixCLPBAp3CArHCArjHAuPLAvjSAtblAt6CAwA=
SnipedAgain#1736,warlock,AAECAf0GDKIC2wbECMwI08UCl9MC2OUC/OUC2OcCw+oCt/ECnPgCCYoBtgebwgLnywLy0AL40AKI0gLq5gLo5wIA
