cursed#21642,Paladin,AAECAaToAgSvBKcF8QWe+AINRvAD9QX5CpvCAuvCAoPHArjHAuPLApXOAvvTAtHhAtblAgA=,Odd Paladin
cursed#21642,Rogue,AAECAaIHCLICyAOvBMrDAsrLAv3qAp74Auf6AguMAssD1AX1Bd0IgcICn8IC68IC0eECi+UCpu8CAA==,Odd Rogue
cursed#21642,Shaman,AAECAaoIBiCZAvPCAsLOAqfuAs30Agy9AdMB/gXZB/AHsQiRwQKbywKW6AKU7wKw8AKKgAMA,Even Shaman
cursed#21642,Hunter,AAECAR8EuwXbCYbTAsn4Ag2NAagCtQPeBJcI7QmBCo7DAt3SAuHjAovlAqCFA6SIAwA=,Midrange Hunter
ThijsNL#2223,Warlock,AAECAfqUAwaKB/sHps4Cws4Cl9MCzfQCDIoB8gX7BrYH4QeNCOfLAvHQAv3QAojSAtjlAurmAgA=,Even Warlock
ThijsNL#2223,Paladin,AAECAaToAgrtBbnBAu3SAo7TAuPjAsPqAv37Ar2GA8+GA86HAwq6AfsB3AP0Bc8G9geIxwLjywL40gLshgMA,OTK DK Paladin
ThijsNL#2223,Hunter,AAECAR8MjQHHA4cEyQS7Ba4GncwC39IChtMCyfgCp4IDm4UDCagCtQOBCo7DAt3SAuPSAovlAqCFA6SIAwA=,Secret Hunter
ThijsNL#2223,Rogue,AAECAaIHBsgDrwSe+ALn+gL6/gKFigMMjALLA9QF9QXdCIHCAp/CAuvCAsrDAtHhAovlAqbvAgA=,Odd Rogue
sirsalty#21189,Rogue,AAECAYO6AgTIA68EnvgC5/oCDYwCywPUBfUF3QiBwgKfwgLrwgLKwwLR4QKL5QKm7wL6/gIA,Odd Rogue
sirsalty#21189,Hunter,AAECAR8OjQGoAscDhwTJBLsFlwidzALf0gKG0wLh4wLJ+AKnggObhQMItQOBCo7DAt3SAuPSAovlAqCFA6SIAwA=,Secret Hunter
sirsalty#21189,Paladin,AAECAcOfAwKvBJ74Ag5G8AP1BfkKm8IC68ICg8cCuMcC48sClc4C+9MC0eEC1uUC7vcCAA==,Odd Paladin
sirsalty#21189,Druid,AAECAZICCLQDxQTEBuQImdMCm+gC5PsC9fwCC0Bf6QH+AdMDoM0Ch84CmNICntIC29MCv/ICAA==,Malygos Druid
yogg#2768,Warrior,AAECAQcGkAeOzgLCzgLq6gKS+AKggAMMS6IE1ASRBv8Hm8ICnfACm/MC0fUC9PUCg/sCnvsCAA==,Control Warrior
yogg#2768,Priest,AAECAa0GBsUEysMC08UCkNMCvfMC6IkDDJACoQTlBPYHjQjyDNHBAsnHAujQAsvmAvzqAonxAgA=,Control Priest
yogg#2768,Warlock,AAECAf0GBIoHws4Cl9MCzfQCDYoB8gX7BrYH4Qf7B40I58sC8dAC/dACiNIC2OUC6uYCAA==,Even Warlock
yogg#2768,Mage,AAECAf0EDNACyQPKwwLTxQLCzgKb0wLV4QLD6gKj6wKm8AKggAOvhwMJTYoB7AebwgKWxwLX4QKW5ALq5gK38QIA,Big Spell Mage
Maverick#2233,Shaman,AAECAaoIBiDyBfPCAsLOAs30Arb7Agy9AdMB2QfwB7EIkcECm8sCp84ClugClO8CsPACioADAA==,Even Shaman
Maverick#2233,Paladin,AAECAZ8FAq8EnvgCDkbwA/UF+QqbwgLrwgKDxwK4xwLjywKVzgL70wLR4QLW5QLu9wIA,Odd Paladin
Maverick#2233,Rogue,AAECAaIHBq8E/eoCnvgC5/oC+v4ChYoDDIwCywPUBfUF3QiBwgKfwgLrwgLKwwLR4QKL5QKm7wIA,Odd Rogue
Maverick#2233,Hunter,AAECAR8MjQHHA4cEyQS7BZcIncwC39IChtMCyfgCp4IDm4UDCagCtQOBCo7DAt3SAuPSAovlAqCFA6SIAwA=,Secret Hunter
Kalàxz#2721,Paladin,AAECAcOfAwa3BLnBAsLOAs30Auv3Av37AgzcA/IF9AXPBooHrwf2B/4HlgmzwQKIxwKW6AIA,Even Paladin
Kalàxz#2721,Warlock,AAECAfqUAwamzgLCzgKX0wLq5gLN9ALAjwMM8gX7BooHtgfhB/sHjQjnywLx0AL90AKI0gLY5QIA,Even Warlock
Kalàxz#2721,Hunter,AAECAYoWCt4F+AjGwgLTxQKG0wKc4gK26gLL7AKA8wKggAMKjQGXCKvCAtjCApzNAt3SAovhAuHjAvLxArn4AgA=,Deathrattle Hunter
Kalàxz#2721,Priest,AAECAZ/HAggJtAO+yALCzgKQ0wKggAONggOXhwMLlwKhBKUJ0cEC2MEC5cwC8M8C6NAC4+kCn+sC8vECAA==,Clone Priest
Theo#2868,Warrior,AAECAQcI3gX5DNPFAs/HAsPqApL4Ap74AqCAAwtLogKTBKIE/webwgKixwLK5wKD+wKO+wKe+wIA,Odd Warrior
Theo#2868,Hunter,AAECAR8MjQHHA4cEyQS7BZcIncwC39IChtMCyfgCp4IDm4UDCagCtQOBCo7DAt3SAuPSAovlAqCFA6SIAwA=,Secret Hunter
Theo#2868,Paladin,AAECAZ8FCO0FucEC7dICjtMC4+MCw+oC/fsCvYYDC7oB+wHcA/QFzwb2B4jHAuPLAvjSAs+GA+yGAwA=,OTK DK Paladin
Theo#2868,Priest,AAECAa0GCAm0A9cKvsgCws4CkNMCoIADjYIDC5cCoQTRwQLYwQLlzALwzwLo0ALj6QKf6wLy8QKXhwMA,Clone Priest
Hawkeye#2791,Warlock,AAECAf0GCIoB+wf4DKbOAsLOApfTAtjnAs30AgvyBfsGige2B+EHjQjnywLx0AL90AKI0gLY5QIA,Even Warlock
Hawkeye#2791,Paladin,AAECAaToAgztBbnBAtPFAuPLAu3SAo7TAuPjAsPqAv37Ar2GA8+GA+yGAwm6AfsBnwPcA/QFzwb2B4jHAvjSAgA=,OTK DK Paladin
Hawkeye#2791,Priest,AAECAZ/HAgwJlwK0A9MK1wq+yALmzAK0zgLCzgLy8QKggAONggMJoQTRwQLYwQLlzALwzwLo0ALj6QKf6wKXhwMA,Clone Priest
Hawkeye#2791,Hunter,AAECAYoWCvgIxsICysMC08UC080ChtMCnOICtuoCgPMCoIADCo0BlwirwgLYwgKczQLd0gKL4QLh4wLy8QK5+AIA,Deathrattle Hunter
Xeno#2951,Paladin,AAECAZ8FBK8EpwXu9wKe+AINRvAD9QX5CpvCAuvCAoPHArjHAuPLApXOAvvTAtHhAtblAgA=,Odd Paladin
Xeno#2951,Hunter,AAECAR8EuwXbCYbTAsn4Ag2NAagCtQPeBJcI7QmBCo7DAt3SAuHjAovlAqCFA6SIAwA=,Midrange Hunter
Xeno#2951,Warrior,AAECAQcKogL/B9PFAs/HAsPqApruApL4Ap74ArP8AqCAAwpLkwSiBJvCAqLHAovhAsrnAoP7Ao77Ap77AgA=,Odd Warrior
Xeno#2951,Shaman,AAECAaoICiCZAv4FigfzwgLCzgL27AKn7gLN9AKKgAMKvQHTAdkH8AexCJHBApvLApboApTvArDwAgA=,Even Shaman
Hoej#2550,Warlock,AAECAfqUAwaKAfsHps4Cws4Cl9MCzfQCDPIF+waKB7YH4QeNCOfLAvHQAv3QAojSAtjlAurmAgA=,Even Warlock
Hoej#2550,Hunter,AAECAR8MjQHHA4cEyQSuBtsJncwC39IChtMCyfgCp4IDm4UDCagCtQOBCo7DAt3SAuPSAovlAqCFA6SIAwA=,Secret Hunter
Hoej#2550,Druid,AAECAZICCLQDxQTEBuQImdMCm+gC5PsC9fwCC0Bf6QH+AdMDoM0Ch84CmNICntIC29MCv/ICAA==,Malygos Druid
Hoej#2550,Paladin,AAECAZ8FAq8EnvgCDkbwA/UF+QqbwgLrwgKDxwK4xwLjywKVzgL70wLR4QLW5QLu9wIA,Odd Paladin
Jarla#21553,Priest,AAECAa0GCMUE1Qr7DMrDAtPFApDTAonxAr3zAguQAqEE5QT2B40I8gzRwQLJxwLo0ALL5gL86gIA,Control Priest
Jarla#21553,Druid,AAECAZICCLQDxQTEBuQImdMCm+gC5PsC9fwCC0Bf6QH+AdMDoM0Ch84CmNICntIC29MCv/ICAA==,Malygos Druid
Jarla#21553,Hunter,AAECAR8MjQGoAscDhwTJBLsFncwC39IChtMCyfgCp4IDm4UDCbUDgQqOwwLd0gLj0gLh4wKL5QKghQOkiAMA,Secret Hunter
Jarla#21553,Paladin,AAECAZ8FCrcE8gWWBvoGige5wQLCzgLN9ALr9wL9+wIK3AP0Bc8Grwf2B/4HlgmzwQKIxwKW6AIA,Even Paladin
Tars#2237,Paladin,AAECAZ8FCp8D7QW5wQLjywLt0gKO0wLj4wLD6gL9+wK9hgMKugH7AdwD9AXPBvYHiMcC+NICz4YD7IYDAA==,OTK DK Paladin
Tars#2237,Hunter,AAECAR8K+AjGwgLTxQLTzQKG0wKc4gK26gKA8wKggAObigMKjQGXCKvCAtjCApzNAt3SAovhAuHjAvLxArn4AgA=,Deathrattle Hunter
Tars#2237,Druid,AAECAZICBPnAAoTmAvH7AsX9Ag3pAf4B0wPEBqQH9gf7DJLSApjSAp7SAr/yAo/2AsaGAwA=,Mecha'thun Druid
Tars#2237,Warlock,AAECAf0GCO0F08UCkMcCzukCnPgC8fsCoIADj4IDC5wCxAj7DJfBAufLAvLQAojSAsfTApboAtf+AteJAwA=,Mecha'thun Warlock
dawido#2832,Hunter,AAECAR8MxwOHBMkEuwWXCJ3MAt/SAobTAtzuAsn4AqeCA5uFAwmoArUDgQqOwwLd0gLj0gKL5QKghQOkiAMA,Secret Hunter
dawido#2832,Priest,AAECAa0GBsUE1QrKwwLTxQKQ0wKXhwMMkAKhBOUEjQjyDNHBAsnHAujQAsvmAvzqAonxAuiJAwA=,Control Priest
dawido#2832,Warlock,AAECAf0GCIoBkwH7B6bOAsLOApfTAurmAs30AgvyBfsGige2B+EHjQjnywLx0AL90AKI0gLY5QIA,Even Warlock
dawido#2832,Paladin,AAECAZ8FBK8EpwXu9wKe+AINRvAD9QX5CpvCAuvCAoPHArjHAuPLApXOAvvTAtHhAtblAgA=,Odd Paladin
BoarControl#2986,Rogue,AAECAaIHBrICyAOvBJ74Auf6Avr+AgyMAssD1AX1Bd0IgcICn8IC68ICysMC0eECi+UCpu8CAA==,Odd Rogue
BoarControl#2986,Priest,AAECAZ/HAgbFBNUK+wzKwwLTxQKQ0wIMkAKhBOUE9geNCPIM0cECyccC6NACy+YC/OoCvfMCAA==,Control Priest
BoarControl#2986,Hunter,AAECAR8MjQHHA4cEyQS7BZ3MAt/SAobTAuHjAsn4AqeCA5uFAwmoArUDgQqOwwLd0gLj0gKL5QKghQOkiAMA,Secret Hunter
BoarControl#2986,Paladin,AAECAZ8FCrcE8gWWBvoGige5wQLCzgLN9ALr9wL9+wIK3AP0Bc8Grwf2B/4HlgmzwQKIxwKW6AIA,Even Paladin
exigo#2915,Warrior,AAECAQcGrwTTxQLD6gKS+AKe+AKggAMMS6ICkwSiBP8Hm8ICoscCi+ECyucCg/sCjvsCnvsCAA==,Odd Warrior
exigo#2915,Paladin,AAECAZ8FCLcElgaKB7nBAsLOAs30Auv3Av37AgvcA/IF9AXPBq8H9gf+B5YJs8ECiMcClugCAA==,Even Paladin
exigo#2915,Warlock,AAECAf0GCIoH+wemzgLCzgKX0wLq5gLN9ALAjwMLigHyBfsGtgfhB40I58sC8dAC/dACiNIC2OUCAA==,Even Warlock
exigo#2915,Hunter,AAECAR8MjQHHA4cEyQS7BZcIncwC39IChtMCyfgCp4IDm4UDCagCtQOBCo7DAt3SAuPSAovlAqCFA6SIAwA=,Secret Hunter
Sintolol#2775,Paladin,AAECAYsWBq8EpwWbwgKD1AL96gKe+AIMRvAD+QrrwgKDxwK4xwLjywKVzgL70wLR4QLW5QLW/gIA,Odd Paladin
Sintolol#2775,Warlock,AAECAfqUAwiKB/sHps4Cws4Cl9MC6uYCy+wCzfQCC4oB8gX7BrYH4QeNCOfLAvHQAv3QAojSAtjlAgA=,Even Warlock
Sintolol#2775,Rogue,AAECAaIHBsgDrwTKywL96gKe+ALn+gIMjALLA9QF9QXdCIHCAp/CAuvCAsrDAtHhAovlAqbvAgA=,Odd Rogue
Sintolol#2775,Hunter,AAECAR8MjQHHA4cEyQS7BZ3MAt/SAobTAuHjAsn4AqeCA5uFAwmoArUDgQqOwwLd0gLj0gKL5QKghQOkiAMA,Secret Hunter
Faeli#2572,Priest,AAECAa0GBsUE1QrKwwLTxQKQ0wKJ8QIMkAKhBOUE9geNCPIM0cECyccC6NACy+YC/OoCvfMCAA==,Control Priest
Faeli#2572,Hunter,AAECAR8MjQHHA4cEyQS7Ba4GncwC39IChtMCyfgCp4IDm4UDCagCtQOBCo7DAt3SAuPSAovlAqCFA6SIAwA=,Secret Hunter
Faeli#2572,Rogue,AAECAaIHBsgDrwT96gKe+ALn+gL6/gIMjALLA9QF9QXdCIHCAp/CAuvCAsrDAtHhAovlAqbvAgA=,Odd Rogue
Faeli#2572,Paladin,AAECAZ8FDJkCtwTyBfoG/geWCbnBApvLAsLOAs30Auv3Av37AgncA/QFzwaKB68H9gezwQKIxwKW6AIA,Even Paladin
Lucken#2174,Hunter,AAECAR8MxwOHBMkEuwWuBpcIncwC39IChtMCyfgCp4IDm4UDCagCtQOBCo7DAt3SAuPSAovlAqCFA6SIAwA=,Secret Hunter
Lucken#2174,Paladin,AAECAZ8FBK8EpwXu9wKe+AINRvAD9QX5CpvCAuvCAoPHArjHAuPLApXOAvvTAtHhAtblAgA=,Odd Paladin
Lucken#2174,Priest,AAECAa0GBsUE1QrKwwLTxQKQ0wKXhwMMkAKhBOUEjQjyDNHBAsnHAujQAsvmAvzqAonxAuiJAwA=,Control Priest
Lucken#2174,Warlock,AAECAf0GBooB+wemzgLCzgKX0wLN9AIM8gX7BooHtgfhB40I58sC8dAC/dACiNIC2OUC6uYCAA==,Even Warlock
Felkeine#2360,Paladin,AAECAZ8FBK8EugTu9wKe+AINRvAD9QX5CpvCAuvCAoPHArjHAuPLApXOAvvTAtHhAtblAgA=,Odd Paladin
Felkeine#2360,Shaman,AAECAaoIBiDyBfPCAsLOAs30Arb7Agy9AdMB2QfwB7EIkcECm8sCp84ClugClO8CsPACioADAA==,Even Shaman
Felkeine#2360,Rogue,AAECAaIHBq8E/eoCnvgC5/oC+v4ChYoDDIwCywPUBfUF3QiBwgKfwgLrwgLKwwLR4QKL5QKm7wIA,Odd Rogue
Felkeine#2360,Hunter,AAECAR8MjQHHA4cEyQS7BZcIncwC39IChtMCyfgCp4IDm4UDCagCtQOBCo7DAt3SAuPSAovlAqCFA6SIAwA=,Secret Hunter
Silvors#21299,Hunter,AAECAR8KxwOHBMkEuwWuBp3MAt/SAobTAqeCA5uFAwqoArUDgQqOwwLd0gLj0gKL5QLJ+AKghQOkiAMA,Secret Hunter
Silvors#21299,Mage,AAECAc2xAgrsB9PFAqDOAsLOApvTAtLTAvLTAqPrAr7sAqCAAwpNyQObwgKWxwLV4QLX4QKW5AKW6AK38QLD+AIA,Big Spell Mage
Silvors#21299,Priest,AAECAa0GCJACxQT7DNPFAsnHAonNApDTAuiUAwuhBOUE9geNCPIM0cEC6NACy+YC/OoCvfMC6IkDAA==,Control Priest
Silvors#21299,Warrior,AAECAQcIugT/B9PFAs/HAsPqApL4Ap74AqCAAwtLogKTBKIEm8ICoscCi+ECyucCg/sCjvsCnvsCAA==,Odd Warrior
A83650#2106,Hunter,AAECAR8MxwOHBMkEuwWuBpcIncwC39IChtMCyfgCp4IDm4UDCagCtQOBCo7DAt3SAuPSAovlAqCFA6SIAwA=,Secret Hunter
A83650#2106,Warlock,AAECAf0GBooB+wemzgLCzgKX0wLN9AIM8gX7BooHtgfhB40I58sC8dAC/dACiNIC2OUC6uYCAA==,Even Warlock
A83650#2106,Paladin,AAECAZ8FBK8EpwXu9wKe+AINRvAD9QX5CpvCAuvCAoPHArjHAuPLApXOAvvTAtHhAtblAgA=,Odd Paladin
A83650#2106,Priest,AAECAa0GBsUE1QrKwwLTxQKQ0wKXhwMMkAKhBOUEjQjyDNHBAsnHAujQAsvmAvzqAonxAuiJAwA=,Control Priest
kolmari#2701,Warrior,AAECAQcG/wf5DMPqApL4Ap74AqCAAwxLogKTBKIEm8IC08UCoscCi+ECyucCg/sCjvsCnvsCAA==,Odd Warrior
kolmari#2701,Priest,AAECAa0GCMUE1QrKwwLTxQKQ0wKJ8QLsiQPolAMLkAKhBOUEjQjyDNHBAsnHAujQAsvmAvzqAuiJAwA=,Control Priest
kolmari#2701,Shaman,AAECAfWfAw7rwgLTxQLPxwLR0wKc4gLD6gKn7gLv9wKZ+wKggAOKhQPLhQPBiQPzigMI/gX/BcfBApvCArHEAsnHAvPnAuyJAwA=,Shudderwock Shaman
kolmari#2701,Mage,AAECAf0ECMrDApvLAsLOApvTAvLTAqPrAqCAA+yJAwtNyQPsB/sMm8IC08UClscC1eEC1+ECluQCt/ECAA==,Big Spell Mage
Findan#2596,Paladin,AAECAZ8FDJkCtwTyBfoG/geWCbnBApvLAsLOAs30Auv3Av37AgncA/QFzwaKB68H9gezwQKIxwKW6AIA,Even Paladin
Findan#2596,Rogue,AAECAaIHBsgDrwT96gKe+ALn+gL6/gIMjALLA9QF9QXdCIHCAp/CAuvCAsrDAtHhAovlAqbvAgA=,Odd Rogue
Findan#2596,Hunter,AAECAR8MjQHHA4cEyQS7Ba4GncwC39IChtMCyfgCp4IDm4UDCagCtQOBCo7DAt3SAuPSAovlAqCFA6SIAwA=,Secret Hunter
Findan#2596,Priest,AAECAa0GBsUE1QrKwwLTxQKQ0wKJ8QIMkAKhBOUE9geNCPIM0cECyccC6NACy+YC/OoCvfMCAA==,Control Priest
Florindo#2246,Hunter,AAECAR8MxwOHBMkEuwWuBv4MncwC39IChtMCyfgCp4IDm4UDCagCtQOBCo7DAt3SAuPSAovlAqCFA6SIAwA=,Secret Hunter
Florindo#2246,Shaman,AAECAaoIBiCZAvPCAqbOAqfuAs30Agy9AdMB/gWKB9kH8AeRwQKswgKbywKW6AKU7wKw8AIA,Even Shaman
Florindo#2246,Rogue,AAECAaIHCLICyAOvBMrDAsrLAv3qAp74Auf6AguMAssD1AX1Bd0IgcICn8IC68IC0eECi+UCpu8CAA==,Odd Rogue
Florindo#2246,Paladin,AAECAZ8FBPADrwTu9wKe+AINRvUF+QqbwgLrwgKDxwK4xwLjywKVzgL70wLR4QLW5QL96gIA,Odd Paladin
Savvat#21946,Shaman,AAECAaoICCCZAvIFigfzwgLCzgKn7gLN9AILvQHTAf4F2QfwB5HBApvLApboApTvArDwAoqAAwA=,Even Shaman
Savvat#21946,Hunter,AAECAR8MxwOHBMkEuwWuBv4MncwC39IChtMCyfgCp4IDm4UDCagCtQOBCo7DAt3SAuPSAovlAqCFA6SIAwA=,Secret Hunter
Savvat#21946,Rogue,AAECAaIHBK8EyssCnvgC5/oCDYwCywPUBfUF3QiBwgKfwgLrwgLKwwLR4QKL5QKm7wKFigMA,Odd Rogue
Savvat#21946,Priest,AAECAZ/HAgaQAsUE1gr7DNPFApDTAgyhBOUE9geNCPIM0cECyccC6NACy+YC/OoCvfMC6IkDAA==,Control Priest
Kalas#2638,Priest,AAECAZ/HAggJtAO+yALmzALCzgKQ0wKggAONggMLlwKhBNHBAtjBAuXMAvDPAujQAuPpAp/rAvLxApeHAwA=,Clone Priest
Kalas#2638,Warlock,AAECAfqUAwiTBIoHycICl9MCneIC2+kCnPgCoIADC4oB9wS2B+EH58sC8tAC+NACiNICi+EC/OUC6OcCAA==,Cube Warlock
Kalas#2638,Druid,AAECAbSKAwj+AZAHlNICmdMCm+gC/esCmu4C5PsCC0Bf6QHEBqDNAofOApjSAp7SAtvTAoTmAvnmAgA=,Mill Druid
Kalas#2638,Hunter,AAECAR8K+AjGwgLKwwLTxQLTzQKG0wKc4gK26gKA8wKggAMKjQGXCKvCAtjCApzNAt3SAovhAuHjAvLxArn4AgA=,Deathrattle Hunter
NoName#13139,Hunter,AAECAR8K+wX4CMbCAtPFAobTApziArbqAsvsAoDzAqCAAwqNAZcIq8IC2MICnM0C3dICi+EC4eMC8vECufgCAA==,Deathrattle Hunter
NoName#13139,Priest,AAECAa0GBogF7QX2B9EK1wqWxAIM+wHlBNHBAtjBAvDPAujQAqniAoL3AqH+AtD+AvGAA5eHAwA=,Turvy OTK Priest
NoName#13139,Druid,AAECAZICBpTSApnTApvoAv3rApruAuT7AgxAX+kB/gHEBqDNAofOApjSAp7SAtvTAoTmAvnmAgA=,Mill Druid
NoName#13139,Paladin,AAECAZ8FDO0FucEC08UC48sC7dICjtMC4+MCw+oC/fsCvYYDz4YD7IYDCboB+wGfA9wD9AXPBvYHiMcC+NICAA==,OTK DK Paladin
Windello#2498,Hunter,AAECAR8OjQGiAqgCxwOHBMkEuwWdzALf0gKG0wLh4wLJ+AKnggObhQMItQOBCo7DAt3SAuPSAovlAqCFA6SIAwA=,Secret Hunter
Windello#2498,Paladin,AAECAZ8FBK8Eg8cC/eoCnvgCDUbwA/UF+QqbwgLrwgK4xwLjywKVzgL70wLR4QLW5QLu9wIA,Odd Paladin
Windello#2498,Priest,AAECAa0GBsUE1QrTxQLJxwKQ0wLsiQMMkAKhBOUEjQjyDNHBAsrDAujQAsvmAvzqAonxAuiJAwA=,Control Priest
Windello#2498,Warrior,AAECAQcG3gXTxQKL4QKS+AKe+AKggAMMS6ICkwSiBP8H+QybwgKixwLK5wKD+wKO+wKe+wIA,Odd Warrior
fzmushko#2188,Priest,AAECAZ/HAgaQAsUE1gr7DNPFApDTAgyhBOUE9geNCPIM0cECyccC6NACy+YC/OoCvfMC6IkDAA==,Control Priest
fzmushko#2188,Hunter,AAECAR8MxwOHBMkEuwWuBv4MncwC39IChtMCyfgCp4IDm4UDCagCtQOBCo7DAt3SAuPSAovlAqCFA6SIAwA=,Secret Hunter
fzmushko#2188,Rogue,AAECAaIHBK8EyssCnvgC5/oCDYwCywPUBfUF3QiBwgKfwgLrwgLKwwLR4QKL5QKm7wKFigMA,Odd Rogue
fzmushko#2188,Shaman,AAECAaoICCCZAvIFigfzwgLCzgKn7gLN9AILvQHTAf4F2QfwB5HBApvLApboApTvArDwAoqAAwA=,Even Shaman
Dizdemon#2464,Priest,AAECAa0GCAm0A9MKvsgC5swCws4CoIADjYIDC5cCoQTRwQLYwQLlzALwzwLo0ALj6QKf6wLy8QKXhwMA,Clone Priest
Dizdemon#2464,Paladin,AAECAZ8FCrcE8gWWBooHucECws4CzfQC6/cC/fsCwI8DCtwD9AXPBq8H9gf+B5YJs8ECiMcClugCAA==,Even Paladin
Dizdemon#2464,Warlock,AAECAf0GCIoBigf7B6bOAqfOAsLOApfTAs30AgvyBfsGtgfhB40I58sC8dAC/dACiNIC2OUC6uYCAA==,Even Warlock
Dizdemon#2464,Hunter,AAECAR8K8gX4CNPFAtPNAobTApziArbqAsvsAoDzAqCAAwqNAZcIq8IC2MICnM0C3dICi+EC4eMC8vECufgCAA==,Deathrattle Hunter
FreddyB#2185,Hunter,AAECAR8MjQHHA4cEyQSuBtsJncwC39IChtMCyfgCp4IDm4UDCagCtQOBCo7DAt3SAuPSAovlAqCFA6SIAwA=,Secret Hunter
FreddyB#2185,Druid,AAECAZICCLQDxQTEBuQImdMCm+gC5PsC9fwCC0Bf6QH+AdMDoM0Ch84CmNICntIC29MCv/ICAA==,Malygos Druid
FreddyB#2185,Paladin,AAECAZ8FAq8EnvgCDkbwA/UF+QqbwgLrwgKDxwK4xwLjywKVzgL70wLR4QLW5QLu9wIA,Odd Paladin
FreddyB#2185,Rogue,AAECAaIHBq8EyssC/eoCnvgC5/oC+v4CDIwCywPUBfUF3QiBwgKfwgLrwgLKwwLR4QKL5QKm7wIA,Odd Rogue
Bozzzton#1635,Warlock,AAECAf0GCPIFigf4DKDOAqbOAsLOApfTAs30AguKAfsGtgfhB/sHjQjnywLx0AL90AKI0gLY5QIA,Even Warlock
Bozzzton#1635,Hunter,AAECAR8MjQHHA4cEyQS7BZ3MAt/SAobTAuHjAsn4AqeCA5uFAwmoArUDgQqOwwLd0gLj0gKL5QKghQOkiAMA,Secret Hunter
Bozzzton#1635,Rogue,AAECAaIHBrICyAOvBMrLAp74Auf6AgyMAssD1AX1Bd0IgcICn8IC68ICysMC0eECi+UCpu8CAA==,Odd Rogue
Bozzzton#1635,Priest,AAECAa0GBsUE1Qr7DNPFApDTAuiJAwyQAqEE5QT2B40I8gzRwQLJxwLo0ALL5gL86gK98wIA,Control Priest
Bunnyhoppor#2897,Priest,AAECAa0GCMUE1Qr7DMrDAtPFApDTAonxAr3zAguQAqEE5QT2B40I8gzRwQLJxwLo0ALL5gL86gIA,Control Priest
Bunnyhoppor#2897,Paladin,AAECAZ8FCrcE8gX6BooHucECws4Ct+kCzfQC6/cC/fsCCtwD9AXPBq8H9gf+B5YJs8ECiMcClugCAA==,Even Paladin
